,year,month,day,BhumibolDam,ChiangMai,ChiangRai,ChiangRaiAgromet,DoiMuserAgromet,KamphaengPhet,Lampang,LampangAgromet,Lamphun,LomSak,MaeHongSon,MaeSariang,MaeSot,NakhonSawan,Nan,NanAgromet,Phayao,Phitsanulok,Phrae,PichitAgromet,SiSamrongAgromet,Sukhothai,Tak,TakFaAgromet,ThaWangPha,ThungChang,Umphang,Uttaradit,WichianBuri
427,1994,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,1994,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,1994,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,1994,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,1994,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,1994,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,1994,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,1994,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,1994,3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0
436,1994,3,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,1994,3,14,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,27.8,0.0,0.0,0.0,112.3,0.0,0.0,0.0,18.8,0.0,12.8,11.0,0.0,0.0,6.0,0.0,0.0,0.0,2.3,0.0
438,1994,3,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,0.0,0.0
439,1994,3,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
440,1994,3,17,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15.2,0.0,0.0
441,1994,3,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,1994,3,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,1994,3,20,0.0,0.0,0.0,0.0,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.9,0.0,51.2,0.0,0.0
444,1994,3,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.2,0.0,0.0
445,1994,3,22,2.9,0.0,0.0,0.0,7.0,0.2,0.4,0.0,0.0,0.3,0.0,9.2,14.3,0.0,0.0,0.0,1.2,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,1994,3,23,6.5,1.3,22.2,10.5,1.8,9.5,0.5,0.3,0.0,65.4,0.0,0.0,2.9,53.1,24.9,18.9,79.5,79.0,6.7,28.6,22.3,0.0,2.4,10.5,17.2,0.0,0.0,9.4,9.4
447,1994,3,24,0.5,0.0,9.2,12.2,0.7,1.8,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,8.3,0.0,0.0
448,1994,3,25,0.0,9.7,11.8,17.2,2.9,0.7,0.0,0.1,2.8,0.5,1.3,5.2,8.8,0.0,0.0,0.0,11.5,0.0,0.0,0.8,0.0,0.0,0.6,0.0,0.0,0.0,2.4,0.1,0.0
449,1994,3,26,0.3,99.0,14.7,7.8,9.4,4.4,14.0,24.7,38.3,0.1,29.1,25.3,1.8,1.3,19.4,32.7,23.4,5.2,12.8,7.1,4.4,0.0,6.5,0.0,63.3,0.0,14.7,41.1,0.0
450,1994,3,27,25.5,49.6,35.6,48.0,42.4,82.2,53.4,46.3,41.6,28.8,92.1,20.2,12.7,8.3,65.0,64.7,59.2,24.7,88.4,20.1,21.9,0.0,55.0,70.6,49.7,0.0,17.6,38.6,16.3
451,1994,3,28,1.1,21.3,5.4,13.6,2.1,0.0,1.9,0.6,20.2,1.1,17.7,18.6,2.3,0.0,12.1,17.3,18.4,8.3,6.3,0.4,0.0,0.0,0.0,0.0,11.4,0.0,5.4,0.6,0.0
452,1994,3,29,0.0,1.0,0.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,1994,3,30,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,20.6,0.0
454,1994,3,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
455,1994,4,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,1994,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,6.9,0.0,0.0,0.0,0.6,0.0,0.0,0.0,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,1994,4,3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,1994,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,1994,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,1994,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,1994,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,1994,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,1994,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,1994,4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,1994,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,1994,4,12,0.0,0.9,4.4,4.7,0.0,0.0,0.0,0.0,3.9,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,1994,4,13,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,0.0,6.7,0.0,31.8,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0
468,1994,4,14,69.6,0.0,0.0,1.1,0.0,7.9,15.6,5.3,0.0,0.0,4.8,52.7,9.1,24.5,54.8,52.2,0.0,1.7,6.9,0.3,0.0,0.0,12.6,13.6,6.0,0.0,21.8,0.0,26.9
469,1994,4,15,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,11.7,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,1994,4,16,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0
471,1994,4,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.4,0.0,0.0
472,1994,4,18,0.0,0.0,2.2,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0.0,5.6,0.0,56.1
473,1994,4,19,0.0,13.0,23.0,2.0,0.0,0.0,8.6,0.0,0.1,0.5,0.5,0.0,0.0,0.0,41.5,18.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,2.4,50.8,0.0,0.0,0.0,0.0
474,1994,4,20,0.0,0.0,3.4,0.8,0.0,0.0,0.1,4.7,0.0,0.0,2.3,0.2,0.0,0.0,0.0,0.0,16.8,0.0,33.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,1994,4,21,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,6.5,4.9,0.0,0.0,11.6,0.0,0.0,2.1,0.0,0.0
476,1994,4,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,1.5,0.0
477,1994,4,23,0.0,0.0,11.6,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,6.7
478,1994,4,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,1994,4,25,0.0,0.0,0.0,1.4,0.0,0.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,1994,4,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,0.0,0.0,0.0,0.0,7.8
481,1994,4,27,1.8,9.2,16.6,0.3,18.3,0.0,0.0,0.0,42.2,1.0,24.7,23.6,2.4,0.0,2.2,0.9,0.6,27.0,0.2,21.5,16.3,0.0,29.9,0.0,0.2,0.0,0.0,44.5,1.0
482,1994,4,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,1994,4,29,0.0,0.0,0.3,0.0,4.8,0.0,15.0,13.1,4.6,0.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,0.0,0.0
484,1994,4,30,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.3,0.5,0.0,0.0,6.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,0.0,0.0
485,1994,5,1,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
486,1994,5,2,0.0,0.0,0.0,0.0,15.2,0.0,1.9,0.0,0.0,0.0,1.7,10.3,3.9,0.0,0.0,0.0,0.0,0.0,0.0,22.3,0.0,0.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0
487,1994,5,3,0.0,0.0,0.0,0.0,3.9,0.4,0.0,0.0,0.0,0.0,10.9,2.1,3.8,7.9,0.0,0.0,0.0,3.4,4.0,2.2,0.0,0.0,0.0,52.4,0.0,0.0,2.2,0.0,3.1
488,1994,5,4,0.0,0.0,0.5,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
489,1994,5,5,0.0,0.1,10.8,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,1.7,0.0,0.0
490,1994,5,6,1.8,3.9,0.0,2.4,14.9,3.9,0.0,6.3,0.0,12.8,3.8,2.1,0.0,0.3,0.0,4.5,0.0,40.0,0.0,0.0,16.2,0.0,0.0,23.9,0.4,0.0,2.3,27.9,0.0
491,1994,5,7,58.0,0.0,0.0,0.0,24.6,2.5,11.5,3.8,0.0,4.0,15.9,1.4,56.2,1.8,0.0,0.0,0.0,1.4,0.0,1.1,16.2,0.0,63.0,12.3,0.0,0.0,34.3,0.4,22.3
492,1994,5,8,54.9,11.6,5.1,4.1,4.8,15.6,32.1,21.0,22.3,48.3,7.7,6.0,6.5,13.8,21.1,10.9,19.7,55.7,40.1,20.3,39.6,0.0,40.5,5.4,17.3,0.0,6.9,10.5,9.7
493,1994,5,9,47.4,5.8,5.7,9.1,7.3,64.0,9.6,3.7,0.8,6.6,0.5,34.2,12.5,17.4,19.7,17.5,20.2,10.9,19.5,14.2,14.3,0.0,23.7,30.4,18.7,0.0,4.3,12.0,0.4
494,1994,5,10,65.8,38.9,1.5,0.1,59.0,54.6,38.5,10.9,3.2,84.5,6.7,22.8,33.5,108.2,5.8,3.4,13.4,60.0,54.9,101.5,69.9,0.0,42.5,43.5,0.5,0.0,75.5,112.2,34.8
495,1994,5,11,3.4,20.9,8.2,34.2,1.8,0.4,46.8,23.1,22.7,7.4,0.7,3.2,12.0,0.5,84.6,68.4,47.3,15.7,65.6,8.5,19.2,0.0,0.2,0.2,54.8,0.0,12.2,11.4,7.3
496,1994,5,12,0.0,0.5,0.2,0.0,0.0,18.2,0.7,16.8,0.5,0.7,5.1,27.3,3.0,1.8,0.4,33.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1,2.0,0.0,9.4,0.0,0.0
497,1994,5,13,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,1994,5,14,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,1994,5,15,0.0,25.0,2.8,3.2,0.0,18.6,1.1,14.2,42.4,0.0,4.0,24.3,0.0,7.4,0.0,0.0,0.0,16.3,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
500,1994,5,16,0.0,4.6,0.0,0.0,0.0,0.2,0.0,0.1,0.0,1.4,0.0,0.0,0.3,0.0,5.6,33.8,7.2,0.3,3.1,5.5,1.6,0.0,0.0,1.6,1.2,0.0,1.5,0.0,0.5
501,1994,5,17,0.0,0.0,13.6,0.0,0.0,5.0,9.1,1.0,0.0,0.0,0.3,0.0,0.0,2.6,0.0,0.0,24.0,8.6,6.8,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6,8.6
502,1994,5,18,21.8,10.7,0.0,0.0,25.6,8.8,29.7,13.6,1.3,0.0,1.4,17.1,2.8,6.2,1.1,21.1,3.0,1.4,11.0,2.6,60.5,0.0,11.8,8.2,32.5,0.0,10.7,25.8,27.4
503,1994,5,19,22.6,0.0,0.0,0.0,22.9,0.0,0.0,0.0,0.2,2.8,3.9,7.2,35.3,0.1,7.8,1.7,10.7,41.7,20.1,2.7,0.1,0.0,1.0,11.5,4.0,0.0,13.1,1.3,9.7
504,1994,5,20,6.0,11.3,31.2,46.7,9.3,40.0,30.4,21.8,56.4,8.2,3.1,17.1,5.6,1.5,4.3,5.1,14.6,17.8,25.0,26.4,7.8,0.0,9.9,0.6,16.1,0.0,8.3,59.4,2.9
505,1994,5,21,23.5,4.6,68.4,22.0,4.7,84.2,18.4,3.5,1.3,0.0,0.3,12.3,0.2,1.9,10.0,9.1,27.6,0.1,5.6,0.1,5.9,0.0,3.0,0.0,3.7,0.0,0.7,11.8,0.0
506,1994,5,22,0.0,1.4,1.6,10.2,0.0,2.4,38.9,26.1,2.1,0.0,0.0,0.0,0.0,0.0,0.4,4.6,0.0,40.6,1.1,0.0,0.2,0.0,0.0,0.0,8.0,0.0,0.0,12.5,0.0
507,1994,5,23,0.2,0.0,11.8,0.8,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5.0,0.0,2.4,0.0,1.0,1.7,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0
508,1994,5,24,0.0,0.0,0.0,0.0,27.8,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,24.3,1.1,0.0
509,1994,5,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,1994,5,26,0.5,0.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,20.3,0.0,0.0,0.0,0.0,10.8,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.9,0.0,0.0
511,1994,5,27,23.5,30.1,19.3,10.8,0.0,8.1,26.5,37.8,20.7,3.4,19.3,28.5,0.0,2.7,0.5,0.5,15.0,100.8,83.6,56.5,136.3,0.0,0.0,0.0,0.6,0.0,0.1,63.4,0.0
512,1994,5,28,28.9,5.1,23.4,23.8,22.4,24.5,59.3,69.1,51.3,1.8,43.6,3.0,0.0,42.6,0.0,0.0,43.3,2.0,0.0,3.9,0.6,0.0,16.6,5.2,0.0,0.0,5.6,0.3,0.0
513,1994,5,29,4.8,3.0,0.0,0.0,0.0,0.0,0.2,35.6,2.5,4.7,4.6,6.4,0.2,1.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3,8.0,0.0,15.6,0.2,17.9
514,1994,5,30,0.0,21.3,12.7,0.0,16.0,18.2,0.0,0.1,0.0,19.4,1.5,18.8,10.1,16.4,0.5,3.9,0.0,36.7,0.0,34.7,9.5,0.0,23.0,17.8,37.0,0.0,29.2,0.0,23.9
515,1994,5,31,0.0,1.0,11.2,5.4,0.7,0.0,4.8,2.0,0.6,0.0,1.3,2.6,7.2,0.0,15.5,5.6,9.3,12.2,9.5,0.0,7.4,0.0,0.0,0.0,2.9,0.0,11.2,28.8,0.0
516,1994,6,1,6.3,0.1,0.0,0.0,19.2,38.4,0.0,0.0,0.0,5.1,0.0,0.0,0.1,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.1,0.5,0.0,0.4,13.8,2.5
517,1994,6,2,2.2,0.3,0.0,0.7,34.0,3.4,32.9,9.4,6.0,0.4,0.0,0.0,6.3,2.9,0.0,0.0,1.2,20.4,61.4,5.4,39.1,0.0,1.3,0.0,0.0,0.0,10.7,38.9,5.8
518,1994,6,3,7.2,0.0,0.6,0.0,8.0,16.0,40.8,2.1,0.0,9.5,0.9,14.0,2.0,0.3,12.6,0.0,35.0,8.8,4.5,4.8,1.4,0.0,0.6,0.0,1.0,0.0,13.3,20.6,3.6
519,1994,6,4,0.4,29.6,5.0,34.0,4.4,1.7,0.4,39.8,23.2,49.9,2.6,3.1,0.0,38.1,12.5,23.9,0.0,0.6,0.0,2.7,35.3,0.0,40.0,1.6,17.5,0.0,0.0,40.3,12.8
520,1994,6,5,4.8,15.0,19.6,0.8,3.9,22.2,2.1,3.9,0.0,0.2,21.6,4.3,3.3,0.0,50.7,18.0,0.0,1.4,6.8,0.0,18.1,0.0,12.3,0.0,20.0,0.0,0.6,7.0,0.0
521,1994,6,6,1.2,18.7,24.2,54.4,5.5,0.2,16.4,10.0,16.6,0.0,9.0,0.8,6.7,0.0,10.1,14.0,3.2,6.8,1.0,0.0,32.4,0.0,16.8,0.0,20.1,0.0,4.0,28.9,0.0
522,1994,6,7,0.5,2.8,40.6,70.8,4.2,40.6,8.9,24.2,24.4,0.0,1.1,5.2,2.6,0.0,0.4,0.1,0.0,6.0,0.2,19.1,0.8,0.0,15.1,0.0,0.2,0.0,4.2,1.1,0.0
523,1994,6,8,2.7,0.0,1.4,0.0,4.8,0.0,6.0,4.5,0.0,0.0,2.8,2.3,12.6,0.0,1.2,0.2,0.0,2.2,0.4,4.5,10.0,0.0,18.2,0.4,2.6,0.0,0.2,9.3,7.3
524,1994,6,9,0.1,0.1,9.3,6.4,8.3,43.5,0.6,0.0,26.9,93.3,2.4,2.8,18.8,0.9,0.4,3.0,5.8,90.2,0.3,53.1,21.2,0.0,2.4,0.0,11.9,0.0,47.6,40.4,0.3
525,1994,6,10,0.0,6.2,0.0,0.0,1.6,2.5,0.0,0.0,0.0,4.0,3.3,4.0,1.1,10.5,4.1,17.8,0.5,0.0,0.4,17.0,2.6,0.0,1.1,37.6,17.4,0.0,1.5,8.5,21.7
526,1994,6,11,0.0,4.0,31.1,17.5,9.9,0.0,9.3,3.1,0.3,0.0,0.4,2.0,1.7,0.0,8.4,0.0,0.0,0.2,0.0,11.0,26.5,0.0,1.8,0.0,0.0,0.0,0.3,5.1,1.3
527,1994,6,12,0.0,8.1,42.9,10.7,6.3,7.2,6.9,10.3,0.5,0.0,7.6,6.9,1.3,1.0,2.3,4.7,0.1,0.0,0.0,4.0,0.6,0.0,21.0,0.4,0.9,0.0,0.4,0.0,0.0
528,1994,6,13,0.3,0.0,0.0,26.2,1.8,0.0,0.1,5.0,0.0,0.0,12.0,4.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,3.0,0.0,3.7,18.8,0.0
529,1994,6,14,0.2,0.0,0.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,5.9,4.9,6.7,0.0,0.0,0.0,0.2,2.6,0.0,0.7,6.2,0.0,0.0,0.1,0.0,0.0,3.2,0.2,0.0
530,1994,6,15,1.9,0.0,1.5,1.2,19.3,0.6,0.0,0.0,0.0,3.4,2.2,6.6,32.6,0.0,2.2,0.0,0.0,13.9,0.5,2.8,0.0,0.0,6.5,0.1,0.8,0.0,16.7,0.0,0.0
531,1994,6,16,0.0,0.3,0.0,0.0,7.2,0.4,0.0,0.0,0.0,0.1,1.3,2.7,2.7,0.0,0.0,0.0,0.0,7.1,0.0,0.6,0.0,0.0,1.8,0.0,0.2,0.0,6.3,0.0,0.0
532,1994,6,17,0.1,1.7,0.2,0.7,0.8,0.0,0.0,0.5,0.0,0.3,13.2,3.1,12.6,0.0,0.8,1.3,8.0,0.0,1.2,0.0,0.0,0.0,0.4,0.0,7.9,0.0,4.8,0.0,0.0
533,1994,6,18,11.9,1.1,3.5,0.0,9.8,0.0,31.1,0.0,3.9,1.3,1.0,32.5,18.3,0.0,0.0,0.0,0.0,8.4,32.7,2.5,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0
534,1994,6,19,0.6,1.9,0.0,3.4,2.9,0.0,0.0,0.0,0.0,6.7,2.6,0.2,4.6,0.0,0.0,0.0,5.5,3.4,4.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0
535,1994,6,20,2.1,0.0,0.2,0.0,2.5,0.0,0.0,0.0,0.0,3.5,0.8,0.1,12.2,0.7,0.0,1.0,0.0,0.6,1.2,0.0,0.4,0.0,0.2,0.0,3.9,0.0,6.2,0.0,0.0
536,1994,6,21,0.0,1.7,8.0,0.2,4.3,2.0,0.0,0.3,0.0,0.5,60.0,4.7,4.6,4.2,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,15.3,0.1,0.0,3.1,7.0,1.4
